,TOT_POP,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,Physicians,Patient Care,Primary Care,Patient Care Primary Care,General Surgeons,Patient Care General Surgeons,nurse practitioners,physician assistants,Total Hospitals (2019),Internal Medicine,Medicine/General,Specialist,ICU Beds_x,Total Population,Population Aged 60+,COUNTY_NAME,STATE_NAME,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,anycondition_number,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_number,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,Heart disease_number,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,COPD_number,diabetes_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,diabetes_number,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,CKD_number,Urban_rural_code
1174,14523,331,16922,24356,16098,13731,14876,15464,8805,5723,218.2,193.1,84.8,77.9,6.9,6.5,80.63259958,35.78543571,4.950388528,53.6152249,90.65923397,171.4596433,24,132960,28271,583,15,38.9,37.2,40.7,40323,32.6,31.3,33.9,33773,6.6,6.0,7.3,6845,6.5,5.7,7.6,6779,9.6,8.9,10.3,9917,2.8,2.7,3.0,2944,4
1175,14523,331,21131,36651,20195,15937,14920,13782,7282,4028,218.2,193.1,84.8,77.9,6.9,6.5,92.11291623,40.8804982,5.655215461,61.24885897,103.5671238,195.8717423,95,144425,21650,136,15,30.9,29.1,32.7,37379,28.4,26.9,29.9,34386,4.8,4.3,5.3,5763,4.5,3.8,5.4,5487,7.4,6.8,8.0,8941,2.2,2.1,2.4,2667,4
1176,14523,331,29579,30505,30505,27867,29327,25217,14979,9176,218.2,193.1,84.8,77.9,6.9,6.5,137.571974,61.05561595,8.446146169,91.47605766,154.6789989,292.537283,44,220008,45693,600,15,41.2,39.3,43.1,71501,35.1,33.4,36.5,60863,6.1,5.5,6.8,10568,5.9,5.0,6.9,10173,9.3,8.5,10.1,16070,2.7,2.5,2.9,4608,3
1177,14523,331,64495,69450,72864,61314,60218,49054,26333,15099,218.2,193.1,84.8,77.9,6.9,6.5,296.6929872,131.6748793,18.21528225,197.2807688,333.5866521,630.8971064,112,467235,81860,149,15,40.7,38.8,42.6,148872,35.1,33.7,36.4,128427,5.7,5.2,6.3,21031,5.6,4.7,6.6,20330,9.1,8.3,9.8,33176,2.5,2.3,2.7,9120,3
1178,14523,331,22888,21514,23472,21046,22683,20477,11805,7013,218.2,193.1,84.8,77.9,6.9,6.5,105.5242791,46.8325755,6.478597783,70.16650819,118.6461848,224.3900775,46,171493,36851,155,15,44.0,42.0,45.9,58169,36.7,35.1,38.1,48519,6.6,5.9,7.3,8722,6.4,5.4,7.4,8426,9.9,9.1,10.8,13153,2.8,2.6,3.0,3731,3
1179,121436,12174,16970,31046,15761,12546,11855,11424,6150,3510,227.6,206.5,88.0,80.5,6.8,6.3,68.48619941,34.70189885,5.797552812,50.25936071,74.61742432,159.0364667,10,117806,18450,240,16,34.9,33.1,36.8,34659,30.2,28.7,31.6,30003,5.0,4.6,5.5,4984,5.3,4.5,6.1,5244,7.9,7.2,8.5,7805,2.3,2.1,2.4,2258,4
1180,14523,331,80697,74265,86025,79185,77032,65180,36152,20893,227.6,206.5,88.0,80.5,6.8,6.3,337.0027907,170.7590267,28.52825085,247.3132538,367.1729552,782.5771259,110,578797,110038,136,16,34.4,32.4,36.3,155375,27.2,26.0,28.4,122920,5.4,4.9,6.1,24502,4.7,3.9,5.8,21432,8.2,7.5,9.0,37119,2.4,2.2,2.6,10687,2
1181,14523,331,71360,72729,69210,58302,62882,56903,30772,18267,227.6,206.5,88.0,80.5,6.8,6.3,289.6586796,146.769806,24.52043634,212.5692503,315.5903641,672.6361421,236,510484,97508,273,16,43.8,42.0,45.4,167339,35.2,34.0,36.4,134354,7.1,6.4,7.7,26937,7.0,5.9,8.1,26904,12.6,11.6,13.4,48040,2.9,2.7,3.1,10991,3
1182,14523,331,23476,21740,22165,19895,23007,22760,13438,8223,227.6,206.5,88.0,80.5,6.8,6.3,100.1040211,50.72262215,8.474091922,73.46245155,109.0658306,232.4583633,52,178392,41511,676,16,47.7,45.8,49.6,64671,38.6,37.2,39.9,52322,7.0,6.3,7.6,9435,7.6,6.4,8.8,10254,12.4,11.5,13.4,16865,3.1,2.9,3.3,4188,4
1183,14523,331,23576,23226,23629,19576,19438,16553,8339,4721,227.6,206.5,88.0,80.5,6.8,6.3,93.23769253,47.24345931,7.892837553,68.42351979,101.5847941,216.5135942,145,163227,27635,690,16,51.0,49.6,52.3,60820,41.3,40.4,42.2,49260,7.3,6.8,7.9,8764,7.9,7.1,8.8,9450,15.2,14.4,15.9,18099,3.4,3.3,3.6,4100,2
1184,14523,331,19377,15572,17249,18126,17875,13932,8023,3502,230.9,214.6,77.3,72.9,8.3,7.6,86.36595857,29.02414286,3.090806288,58.13659447,55.92887569,190.0404324,18,127682,22880,113,17,48.0,45.8,50.2,46740,34.2,32.5,35.8,33284,6.9,6.2,7.7,6763,8.2,6.9,9.6,7992,11.3,10.3,12.3,11000,2.6,2.4,2.8,2505,2
1185,14523,331,41030,60722,45491,39217,37733,33022,18484,9820,230.9,214.6,77.3,72.9,8.3,7.6,212.5973715,71.44546977,7.608290391,143.1083193,137.6738261,467.8011692,260,315109,55235,28,17,42.5,40.5,44.3,108765,31.6,30.3,33.0,80941,6.9,6.3,7.6,17708,7.9,6.7,9.2,20300,11.8,10.9,12.6,30179,2.8,2.6,3.0,7062,3
1186,14523,331,93602,108453,104836,92743,100813,92579,51964,30329,230.9,214.6,77.3,72.9,8.3,7.6,505.9296093,170.0226976,18.10586536,340.5627056,327.6299447,1113.252065,366,764378,161771,36,17,46.8,45.3,48.7,280959,32.4,31.3,33.6,194311,8.1,7.4,8.8,48398,9.4,8.2,10.8,56533,12.9,12.0,13.8,77384,3.2,3.0,3.4,19143,1
1187,14523,331,20937,22281,23578,20179,22369,19197,10100,5281,230.9,214.6,77.3,72.9,8.3,7.6,109.0308423,36.64090339,3.901921761,73.39329026,70.60620329,239.9124466,54,163987,31245,720,17,46.4,44.0,48.7,58698,36.3,34.5,37.9,45926,7.6,6.8,8.4,9575,9.2,7.7,10.9,11671,12.0,10.9,13.1,15218,2.8,2.6,3.1,3562,2
1188,14523,331,19391,24950,16418,15102,14871,12420,7487,3778,230.9,214.6,77.3,72.9,8.3,7.6,86.18933032,28.96478517,3.084485237,58.0176985,55.81449476,189.651778,52,123824,21484,438,17,40.7,38.6,42.7,41161,30.5,29.2,31.8,30855,7.2,6.5,7.9,7304,9.2,7.9,10.5,9272,11.0,10.2,11.9,11168,2.8,2.6,3.0,2811,4
1189,124672,331,18206,15468,18382,16847,16143,12119,6685,2722,260.3,231.8,84.1,75.8,9.1,7.8,63.24592262,20.52014494,4.227096351,67.07171236,47.94276368,200.4660314,0,119129,18726,747,18,45.7,43.7,47.5,41764,34.0,32.5,35.4,31042,6.4,5.8,7.0,5856,7.5,6.4,8.5,6812,11.2,10.4,11.9,10228,2.7,2.6,2.9,2486,3
1190,14523,331,16938,17956,19033,15241,14907,13143,7858,4451,260.3,231.8,84.1,75.8,9.1,7.8,64.52076383,20.93376728,4.312301474,68.4236696,48.90914077,204.5068035,0,125698,23653,752,18,48.2,46.3,50.0,46051,39.1,37.7,40.6,37378,7.3,6.8,8.0,7002,8.2,7.2,9.3,7858,11.7,11.0,12.4,11175,3.0,2.9,3.2,2908,3
1191,14523,331,30850,32064,31904,27775,30289,29834,17551,10253,260.3,231.8,84.1,75.8,9.1,7.8,123.2339741,39.98327331,8.236450043,130.6884826,93.41593973,390.6058239,107,251069,54633,753,18,53.2,51.6,54.8,98667,43.6,42.3,44.9,80828,8.6,8.0,9.3,15878,9.8,8.7,11.0,18209,15.7,14.7,16.6,29027,3.9,3.7,4.1,7239,3
1192,14523,331,26934,28795,27686,23186,25311,22772,13016,6949,260.3,231.8,84.1,75.8,9.1,7.8,103.0384195,33.43082392,6.886662555,109.271285,78.10695759,326.5934337,75,198753,39284,754,18,52.3,50.6,54.0,79791,39.8,38.5,41.0,60713,7.8,7.2,8.5,11910,9.3,8.1,10.4,14116,12.9,12.1,13.7,19671,3.2,3.0,3.4,4928,4
1193,14523,331,57979,80711,58871,47349,51074,47737,26654,13972,260.3,231.8,84.1,75.8,9.1,7.8,223.6963316,72.57829372,14.95093925,237.2278779,169.5701465,709.0341002,124,446167,81150,760,18,47.1,45.4,48.7,160656,37.9,36.7,39.1,129250,6.6,6.1,7.1,22510,7.1,6.3,8.1,24362,12.6,11.8,13.4,42933,3.1,2.9,3.3,10623,3
1194,14523,331,49473,55967,60251,51110,59054,54258,32093,17486,260.3,231.8,84.1,75.8,9.1,7.8,220.1934352,71.4417787,14.71682012,233.5130889,166.9148206,697.9312226,215,437038,96599,36,18,48.0,46.4,49.4,162438,34.6,33.5,35.7,117153,7.8,7.2,8.5,26396,8.6,7.5,9.8,29168,14.1,13.2,14.9,47667,3.4,3.2,3.6,11475,2
1195,14523,331,30885,36166,37260,29146,30219,26062,13339,7254,260.3,231.8,84.1,75.8,9.1,7.8,123.1629523,39.96023028,8.23170324,130.6131647,93.36210257,390.3807112,80,238230,41592,137,18,41.3,39.7,43.3,76658,30.6,29.3,31.9,56742,7.0,6.4,7.6,13013,8.0,6.9,9.2,14806,12.1,11.3,12.9,22417,3.0,2.8,3.2,5518,3
1196,14523,331,19562,17910,20271,18712,17598,14205,8678,3332,260.3,231.8,84.1,75.8,9.1,7.8,70.80213426,22.97175845,4.73212234,75.08500448,53.67065338,224.4164095,0,137096,24235,511,18,49.7,47.7,51.8,51580,36.5,34.8,38.0,37906,7.1,6.4,7.9,7375,8.9,7.7,10.3,9271,10.5,9.7,11.3,10855,2.8,2.6,3.0,2911,3
1197,14523,331,43078,58222,65733,46015,49797,47207,23732,12715,260.3,231.8,84.1,75.8,9.1,7.8,198.3567699,64.35687078,13.25734757,210.3555085,150.3618154,628.7171223,111,388182,74618,771,18,43.6,41.8,45.4,136280,33.8,32.4,35.1,105767,7.3,6.7,7.9,22709,8.0,7.0,9.2,25113,14.4,13.3,15.4,44926,3.7,3.4,3.9,11481,1
1198,14523,331,21394,22281,20222,18300,18887,16796,9804,5485,260.3,231.8,84.1,75.8,9.1,7.8,78.36494078,25.42551167,5.237589104,83.10529041,59.40354225,248.3876909,88,156433,30466,146,18,52.3,50.5,54.1,60668,41.5,40.0,42.9,48160,8.2,7.6,8.9,9514,9.6,8.5,10.9,11197,14.1,13.3,15.0,16391,3.5,3.3,3.7,4093,4
1199,14523,331,17894,16780,16623,15034,17067,14957,9422,5127,260.3,231.8,84.1,75.8,9.1,7.8,66.23391098,21.48959802,4.426801157,70.2404462,50.20777008,209.9368422,26,132080,27820,774,18,50.5,48.8,52.1,49631,37.7,36.3,39.1,37064,8.7,8.0,9.3,8506,9.9,8.8,11.1,9746,15.0,14.1,15.8,14707,3.6,3.4,3.8,3530,4
1200,14523,331,35615,28278,32235,32524,36050,32689,19652,9058,260.3,231.8,84.1,75.8,9.1,7.8,130.9393315,42.48327717,8.75144432,138.8599425,99.25688748,415.0289385,149,249201,55158,785,18,42.4,40.4,44.3,83283,30.8,29.3,32.2,60428,7.5,6.8,8.3,14764,7.9,6.6,9.2,15431,11.7,10.7,12.6,22926,3.0,2.8,3.2,5907,2
1201,14523,331,18030,19851,18051,15243,16337,15104,8515,3901,260.3,231.8,84.1,75.8,9.1,7.8,67.86487576,22.01876468,4.535808109,71.97006917,51.4441021,215.1063934,64,128850,24738,786,18,52.5,50.7,54.2,52995,41.3,39.9,42.4,41720,8.1,7.5,8.9,8218,9.6,8.4,11.0,9743,13.7,12.9,14.6,13876,3.4,3.2,3.6,3389,4
1202,14523,331,33229,37940,38891,36775,42584,38984,23077,13113,330.2,305.7,128.9,119.7,12.1,11.7,241.2669866,121.9494951,7.457343224,176.5635675,245.2149919,492.1846528,72,289173,68027,493,19,33.8,31.7,35.9,80819,24.9,23.5,26.3,59451,6.6,5.9,7.3,15713,6.2,5.1,7.4,14906,8.7,7.9,9.6,20862,2.7,2.5,2.9,6411,3
1203,14523,14419,18056,20853,18341,17750,22356,20595,11757,6969,330.2,305.7,128.9,119.7,12.1,11.7,124.1819361,62.76832406,3.838350752,90.87859869,126.2140041,253.3311496,51,152284,36356,798,19,45.2,43.1,47.2,55859,32.9,31.4,34.4,40698,8.1,7.3,9.0,10039,8.7,7.3,10.1,10725,10.9,9.9,11.9,13512,3.1,2.9,3.4,3837,4
1204,14523,331,23046,23425,24565,24615,32084,30427,18042,10035,330.2,305.7,128.9,119.7,12.1,11.7,169.494338,85.67168359,5.238915903,124.0390383,172.2678817,345.7684496,14,201454,52544,803,19,40.7,38.5,42.9,68180,29.4,27.9,30.9,49293,7.7,6.9,8.6,12908,7.4,6.2,8.8,12345,9.9,9.0,10.9,16597,3.0,2.7,3.2,4967,3
1205,14523,331,69833,76686,82832,73372,81858,62932,38209,18729,386.0,306.1,116.2,97.6,9.6,7.5,318.6764024,219.3462166,4.766323697,542.2169838,163.4849028,1309.02314,53,564600,111090,805,20,40.6,38.8,42.3,181721,32.0,30.7,33.1,143336,5.9,5.3,6.5,26244,5.9,5.0,6.9,26376,10.4,9.6,11.2,46738,2.6,2.4,2.8,11652,2
1206,14523,331,103224,107297,110396,98740,112965,100406,57970,39290,386.0,306.1,116.2,97.6,9.6,7.5,458.3111165,315.4573374,6.854787862,779.8006672,235.1192237,1882.598938,123,828637,186412,806,20,42.1,40.5,43.7,273532,31.6,30.5,32.6,205242,6.4,5.9,7.1,41823,6.8,5.9,7.8,44049,12.0,11.2,12.8,77645,2.9,2.8,3.1,19025,2
1207,14523,331,21957,19417,20040,20823,27715,20295,12643,6757,386.0,306.1,116.2,97.6,9.6,7.5,93.17961669,64.1358953,1.393652658,158.5419263,47.80228616,382.7527659,10,167319,36730,115,20,36.6,34.4,38.8,48319,28.4,26.9,30.0,37459,6.5,5.8,7.2,8547,6.8,5.7,8.0,8948,9.8,8.9,10.7,12927,2.7,2.5,2.9,3498,2
1208,14523,331,22426,20634,20892,22552,25275,16316,8977,4225,386.0,306.1,116.2,97.6,9.6,7.5,89.34796047,61.49855131,1.336344009,152.0224945,45.83659952,367.0135188,10,156021,26064,810,20,48.4,46.8,49.8,59415,41.6,40.4,42.7,51085,5.6,5.2,6.0,6919,6.2,5.5,6.9,7638,12.6,11.8,13.3,15416,2.8,2.7,3.0,3444,2
1209,14523,331,34512,31007,34258,34032,38080,27814,16006,8756,386.0,306.1,116.2,97.6,9.6,7.5,141.4315982,97.34792324,2.115339488,240.6410202,72.55614444,580.956837,18,246105,46881,812,20,40.7,39.0,42.6,80034,31.6,30.3,32.8,62084,5.9,5.4,6.5,11556,6.2,5.2,7.3,12099,10.1,9.3,10.9,19821,2.6,2.4,2.8,5073,2
1210,14523,331,32655,30455,32540,32081,38650,30454,18434,9127,386.0,306.1,116.2,97.6,9.6,7.5,140.4955366,96.7036284,2.101339166,239.0483435,72.07593338,577.1117884,19,250132,53295,814,20,44.3,42.3,46.3,87560,32.9,31.5,34.2,65017,6.4,5.8,7.0,12626,6.8,5.8,7.8,13345,11.6,10.7,12.5,22826,2.8,2.6,3.0,5505,2
1211,14523,331,45204,37567,43734,45407,46613,34210,20131,9407,386.0,306.1,116.2,97.6,9.6,7.5,178.8010342,123.0694525,2.674260159,304.2238357,91.72712346,734.4588101,16,312495,57302,133,20,32.8,31.4,34.3,80251,24.5,23.6,25.5,59891,4.9,4.5,5.4,11985,4.6,3.9,5.4,11223,9.2,8.6,9.8,22389,2.4,2.3,2.5,5835,2
1212,14523,331,133751,123368,144799,143066,145532,117794,68032,42984,386.0,306.1,116.2,97.6,9.6,7.5,582.309398,400.8058405,8.709383757,990.7794962,298.7318629,2391.945155,150,1039198,209461,50,20,32.5,31.3,33.8,262835,24.4,23.6,25.3,197204,5.1,4.7,5.6,41569,4.6,3.9,5.4,37259,10.4,9.8,11.1,84078,2.6,2.5,2.8,21297,2
1213,14523,331,112528,129463,128877,119485,127874,98365,52196,24136,386.0,306.1,116.2,97.6,9.6,7.5,503.0545268,346.2544021,7.523998307,855.9300474,258.0731419,2066.390895,89,905161,159437,815,20,46.0,44.1,47.6,325184,38.9,37.7,40.1,275026,5.4,5.0,5.9,38151,5.6,4.8,6.5,39884,14.4,13.3,15.4,101516,3.2,3.0,3.4,22511,2
1214,14523,331,18694,19055,18985,19497,21435,17754,11064,6826,386.0,306.1,116.2,97.6,9.6,7.5,83.4964693,57.47094701,1.248825446,142.0663827,42.83471279,342.9774204,48,149546,33148,64,20,48.7,46.8,50.5,57494,37.3,35.8,38.5,43998,7.5,6.8,8.3,8853,8.7,7.5,10.0,10262,13.3,12.4,14.3,15727,3.1,2.9,3.4,3677,3
1215,14523,331,67298,101454,97484,66192,76789,66200,34684,20023,386.0,306.1,116.2,97.6,9.6,7.5,333.3170247,229.4234143,4.985298007,567.1275012,170.9957216,1369.162245,508,619796,115716,820,20,44.4,42.7,46.0,212754,34.8,33.5,36.0,166803,6.3,5.8,6.8,30044,7.4,6.5,8.4,35576,14.1,13.1,15.0,67471,3.6,3.3,3.8,17034,1
1216,14523,331,19901,20798,18809,20394,32501,39109,29306,16317,449.5,353.7,134.3,114.6,9.6,7.3,193.6815667,66.97226588,2.318984276,284.2456326,60.94290677,640.7198955,34,213900,80676,821,21,37.9,35.5,40.2,68684,25.0,23.4,26.6,45310,8.2,7.3,9.2,14892,7.3,5.9,8.7,13144,10.5,9.3,11.6,18954,3.3,3.1,3.6,6034,4
1217,14523,331,69544,73888,70902,71965,83784,67558,40519,24718,449.5,353.7,134.3,114.6,9.6,7.3,511.8744623,176.9987365,6.128765114,751.2231692,161.0639472,1693.336942,96,557016,124173,823,21,40.6,38.3,42.7,181677,29.6,28.2,31.0,132585,7.0,6.2,7.9,31550,7.4,6.1,8.7,33096,9.7,8.7,10.5,43261,2.9,2.7,3.2,13039,2
1218,14523,331,99852,100879,97869,97110,116485,97432,56281,34705,449.5,353.7,134.3,114.6,9.6,7.3,717.5383249,248.1143058,8.591215576,1053.053931,225.7771453,2373.695589,98,775860,173485,825,21,38.5,36.6,40.4,239442,30.1,28.8,31.3,187267,6.4,5.8,7.2,40012,6.3,5.3,7.5,39418,9.8,9.0,10.6,60737,2.8,2.6,3.1,17721,2
1219,14523,331,62294,67112,58543,54754,64353,56337,33046,20705,449.5,353.7,134.3,114.6,9.6,7.3,426.9138762,147.6206028,5.111516717,626.5356424,134.3306593,1412.277992,119,469188,103567,826,21,41.3,39.4,43.0,152372,32.0,30.8,33.2,118165,7.3,6.6,8.1,27022,7.3,6.2,8.5,27003,10.5,9.7,11.3,38894,3.2,3.0,3.4,11860,3
1220,14523,11752,24890,33419,16314,16086,20507,20195,11720,6472,449.5,353.7,134.3,114.6,9.6,7.3,146.4366707,50.63566869,1.753312628,214.9093732,46.07705586,484.4285903,11,161197,34945,827,21,32.0,30.0,34.0,44103,23.9,22.5,25.3,32902,5.8,5.2,6.5,8030,5.6,4.7,6.6,7733,7.9,7.2,8.6,10817,2.5,2.3,2.7,3435,3
1221,14523,331,192597,239927,236754,206086,221657,176825,102711,64943,449.5,353.7,134.3,114.6,9.6,7.3,1465.423087,506.7219679,17.54577451,2150.644068,461.1029542,4847.780526,216,1582857,319971,280,21,29.2,27.5,30.8,378087,21.0,19.9,22.1,272135,5.1,4.6,5.7,65873,4.8,3.9,5.8,62364,7.5,6.9,8.2,97570,2.4,2.2,2.6,30890,2
1222,14523,331,88424,88312,91900,90854,103628,83297,48923,32758,449.5,353.7,134.3,114.6,9.6,7.3,640.1702473,221.361551,7.66487365,939.5091129,201.4328795,2117.75349,59,694389,155147,829,21,32.9,31.0,34.8,183465,23.8,22.6,25.1,132718,5.5,4.9,6.2,30840,4.9,4.0,6.0,27536,8.2,7.5,8.9,45784,2.5,2.3,2.7,13800,2
1223,14523,331,66935,59758,58507,65404,80248,67340,41632,21573,449.5,353.7,134.3,114.6,9.6,7.3,470.2272941,162.5977521,5.63011607,690.1020937,147.9594503,1555.563536,47,509114,119899,611,21,39.3,37.4,41.3,160283,27.9,26.5,29.3,113685,6.8,6.1,7.5,27656,6.2,5.2,7.4,25466,9.3,8.5,10.2,37985,2.8,2.6,3.0,11423,2
1224,14523,331,89126,181073,144056,89889,88597,71822,39802,24885,449.5,353.7,134.3,114.6,9.6,7.3,732.6162515,253.3280333,8.771746307,1075.182184,230.5214929,2423.575026,447,780685,125537,830,21,29.0,27.7,30.2,195128,22.2,21.4,23.1,149442,5.0,4.6,5.3,33415,5.0,4.4,5.7,33452,8.7,8.2,9.1,58311,2.6,2.5,2.8,17734,1
1225,14523,331,106944,110616,105527,105957,124326,98505,54298,32646,449.5,353.7,134.3,114.6,9.6,7.3,754.0224785,260.729995,9.028046917,1106.597804,237.257073,2494.389176,169,818249,170081,819,21,39.3,37.3,41.2,257886,31.3,29.8,32.6,205361,6.2,5.6,6.9,40556,6.0,4.9,7.1,39053,9.4,8.6,10.2,61478,2.7,2.5,2.9,17828,3
1226,14523,331,19123,18311,17687,17936,21399,20898,13024,7647,287.0,249.7,97.8,87.6,7.9,6.7,68.15816461,58.3353703,2.22053749,114.3422603,92.87706458,313.0803656,20,154948,39067,345,22,46.1,44.1,48.1,55594,35.9,34.3,37.4,43285,8.7,8.0,9.7,10550,9.6,8.3,11.3,11623,12.3,11.4,13.4,14885,3.5,3.3,3.8,4263,4
1227,14523,331,17666,17281,15993,15845,17982,16909,10074,6039,287.0,249.7,97.8,87.6,7.9,6.7,59.46754649,50.89722362,1.93740423,99.76286363,81.03462274,273.1605422,32,134327,31227,7,22,48.0,46.0,49.8,49754,37.5,36.1,39.0,38882,8.4,7.7,9.1,8686,9.6,8.4,11.0,10002,12.5,11.7,13.4,12987,3.4,3.2,3.6,3490,4
1228,14523,331,52497,52669,46464,49698,56900,51656,30710,17502,287.0,249.7,97.8,87.6,7.9,6.7,179.9197612,153.9901486,5.86163928,301.8337171,245.171204,826.4504326,151,410881,93094,846,22,47.6,45.8,49.3,150226,35.8,34.6,36.9,112892,8.5,7.8,9.3,26844,10.5,9.1,11.9,33114,12.6,11.7,13.4,39651,3.5,3.3,3.7,11059,3
1229,14523,331,41802,63434,35994,30764,32218,30554,16702,8783,287.0,249.7,97.8,87.6,7.9,6.7,129.441747,110.786907,4.217106688,217.151709,176.3863443,594.5827576,219,286185,51447,854,22,35.5,33.8,37.2,83104,29.6,28.3,30.8,69361,6.0,5.5,6.6,14157,7.1,6.1,8.1,16546,9.1,8.4,9.8,21235,2.7,2.5,2.9,6330,3
1230,14523,331,19714,20818,18670,19414,22559,20571,12072,6786,287.0,249.7,97.8,87.6,7.9,6.7,70.22845432,60.10729473,2.287985842,117.8153821,95.69818561,322.590115,51,158989,36118,35,22,45.4,43.5,47.2,56698,36.1,34.8,37.4,45037,8.4,7.6,9.3,10495,9.5,8.1,10.9,11796,11.3,10.4,12.2,14148,3.2,3.0,3.5,4030,4
1231,14523,331,34630,51537,32722,29240,30047,28590,16690,9646,287.0,249.7,97.8,87.6,7.9,6.7,117.1203837,100.2412696,3.815686708,196.4813676,159.5963961,537.985328,34,259830,51450,859,22,41.3,39.2,43.3,85818,30.6,29.1,32.0,63513,6.5,5.9,7.2,13591,7.5,6.4,8.6,15514,9.7,8.9,10.5,20169,2.8,2.6,3.0,5759,3
1232,14523,331,87369,99817,93067,76453,81739,69502,36371,22118,287.0,249.7,97.8,87.6,7.9,6.7,289.0915059,247.4283183,9.418365802,484.9804335,393.9362308,1327.924173,150,636376,115828,285,22,40.0,38.1,41.8,198319,31.5,30.1,32.8,156233,6.5,5.9,7.2,32341,7.2,6.1,8.4,35772,9.9,9.1,10.7,49037,2.8,2.6,3.0,13860,1
1233,14523,331,24902,21504,21336,24286,31651,25905,14788,6626,287.0,249.7,97.8,87.6,7.9,6.7,84.55554894,72.36960218,2.754750916,141.8505419,115.2212831,388.4007489,8,186946,41663,511,22,39.5,37.3,41.7,59550,31.8,30.2,33.3,47893,6.9,6.2,7.6,10340,7.5,6.2,8.8,11230,8.9,8.1,9.8,13442,2.7,2.5,2.9,4081,2
1234,14523,331,105161,116919,106718,111573,128552,107886,63458,37342,287.0,249.7,97.8,87.6,7.9,6.7,386.8014864,331.0565663,12.60167739,648.8988737,527.082659,1776.749,122,864019,192977,867,22,44.8,42.9,46.6,309434,33.8,32.5,35.0,233473,7.6,6.9,8.3,52383,8.3,7.1,9.6,57499,11.7,10.8,12.6,80943,3.0,2.8,3.2,20848,2
1235,14523,331,18749,17898,17018,18652,22847,20600,11593,6404,287.0,249.7,97.8,87.6,7.9,6.7,66.52121192,56.93433137,2.167206904,111.5961055,90.64643877,305.5611234,0,149619,35206,49,22,46.4,44.3,48.3,54851,35.7,34.0,37.2,42214,8.2,7.4,9.0,9684,9.2,7.8,10.5,10848,11.0,10.1,11.9,13037,3.1,2.9,3.3,3640,4
1236,14523,331,22234,22382,21634,20373,23563,22269,12565,6866,287.0,249.7,97.8,87.6,7.9,6.7,76.75725134,65.69517688,2.500688731,128.7681038,104.5947794,352.5797452,37,172707,37993,876,22,48.8,47.0,50.4,65127,38.6,37.3,39.9,51533,8.7,8.0,9.5,11594,9.8,8.6,11.2,13067,13.4,12.5,14.3,17847,3.4,3.2,3.6,4527,4
1237,14523,331,152755,161495,160707,164480,182705,156989,90662,50401,287.0,249.7,97.8,87.6,7.9,6.7,556.7942925,476.5504091,18.13990455,934.0791128,758.7267022,2557.60057,409,1241860,273867,878,22,37.2,35.5,39.0,370560,27.5,26.4,28.6,273672,6.3,5.7,7.0,62896,6.6,5.6,7.8,66006,10.0,9.3,10.8,99988,2.7,2.6,2.9,27329,2
1238,14523,331,44335,44915,35144,32710,35614,30850,18615,10715,287.0,249.7,97.8,87.6,7.9,6.7,128.4508202,109.9387902,4.1848231,215.4893284,175.0360384,590.0309959,22,280243,54457,665,22,37.1,35.0,39.1,81920,27.8,26.3,29.1,61354,6.4,5.8,7.1,14081,6.9,5.8,8.1,15240,8.8,8.0,9.6,19451,2.6,2.4,2.8,5702,2
1239,14523,331,24344,25626,21300,21559,25999,25145,15555,9415,287.0,249.7,97.8,87.6,7.9,6.7,84.36806435,72.20913743,2.748642821,141.5360175,114.9658035,387.5395499,133,193803,47390,886,22,50.7,49.1,52.4,76131,41.4,40.1,42.7,62130,8.7,8.0,9.4,12996,9.6,8.4,11.0,14436,13.2,12.3,14.0,19768,3.5,3.3,3.8,5297,4
1240,14523,331,19833,18341,17155,19726,25335,22264,13082,6838,287.0,249.7,97.8,87.6,7.9,6.7,70.45573517,60.30182039,2.295390467,118.1966688,96.00789432,323.6341156,23,159761,38914,57,22,49.0,46.7,51.0,61796,36.3,34.7,37.9,45813,8.7,7.9,9.6,10979,9.9,8.6,11.4,12530,11.7,10.8,12.6,14753,3.3,3.0,3.5,4106,2
1241,14523,331,53172,78706,46038,41377,42983,38405,22147,11369,287.0,249.7,97.8,87.6,7.9,6.7,164.0326533,140.3926533,5.344050245,275.1814761,223.5223238,753.473973,92,361509,65781,891,22,34.8,33.0,36.4,105037,26.6,25.5,27.9,80340,5.5,5.0,6.0,16589,5.6,4.8,6.5,16992,8.7,8.0,9.3,26177,2.4,2.3,2.6,7294,3
1242,14523,331,226614,250295,215490,214877,233944,204804,112921,66645,287.0,249.7,97.8,87.6,7.9,6.7,775.5375131,663.7688715,25.26638052,1301.043136,1056.801457,3562.384192,586,1763822,362535,439,22,47.6,46.0,49.0,637505,34.9,33.9,35.8,467546,8.2,7.6,8.8,110071,9.8,8.7,11.0,131673,13.6,12.8,14.4,182534,3.7,3.5,3.9,49830,1
